"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2010-03-22 13:20:00,"Creag Meagaidh","NN449900",-0.392813989949234,2.21336938521436,"950",30,40,"Min Window","KM","Moderate","Moderate","0.7",220,20,90,"4 - Light Showers","1",143,3,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-23 13:15:00,"Creag Meagaidh","NN441895",-0.39731861568269,2.20614709894446,"920",93,41,"Top of Lifa Gully, Coire Chriochairein","TR","Moderate","Moderate","0.7",225,25,100,"2 - Trace","1",94,2,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-24 12:45:00,"Creag Meagaidh","NN453874",-0.416166444524318,2.21702569280309,"900",145,31,"Coire Chomharsain","TR","Moderate","Low","2.4",180,NA,100,"0 - None","0",100,6,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-25 13:50:00,"Creag Meagaidh","NN446899",-0.393717129706161,2.21065964728553,"970",340,15,"Head of Min Choire","KM","Moderate","Low","1.4",160,10,100,"2 - Trace","0",135,3,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-26 13:45:00,"Creag Meagaidh","NN449900",-0.392813989949234,2.21336938521436,"950",30,30,"Min Window","KM","Considerable -","Moderate","2",230,15,100,"0 - None","0",NA,15,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-27 13:00:00,"Creag Meagaidh","NN451900",-0.392810828705131,2.21517693523895,"910",10,42,"Min Window","JH","Moderate","Considerable -","0.6",270,15,95,"4 - Light Showers","0",140,9,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
2010-03-28 12:00:00,"Creag Meagaidh","NN445900",-0.392820304676616,2.20975428501912,"910",90,35,"Uinneag Min Choire","JH","Considerable -","Moderate","0.1",310,30,100,"6 - Snow Showers","1",177,18,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-29 12:00:00,"Creag Meagaidh","NN453880",-0.410775918312517,2.21701621618603,"870",40,40,"Bealach a Ghoire","J","High","High","0.8",80,5,30,"0 - None","0",142,5,NA,0,NA,NA,NA,18,5,NA,NA,NA,NA,NA,NA,NA
2010-03-30 12:00:00,"Creag Meagaidh","NN452902",-0.391012437055591,2.21607752639959,"870",160,30,"Uineag Min Choire","JH","High","High","-2.5",60,20,100,"8 - Snow","1",183,100,NA,0,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA
2010-03-31 11:30:00,"Creag Meagaidh","NN455895",-0.397296543072686,2.2187999948913,"633",140,24,"Below Uinneag Min Choire","KG/JH","High","Considerable +","-2.6",320,10,100,"8 - Snow","1",105,100,NA,0,NA,NA,NA,30,3,NA,NA,NA,NA,NA,NA,NA
2010-04-01 12:15:00,"Creag Meagaidh","NN441896",-0.396420213065309,2.20614551717025,"860",125,35,"Choire a Chriochairein","JH","Considerable +","Moderate","-0.9",220,15,50,"2 - Trace","1",NA,30,NA,0,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA
2010-04-02 12:25:00,"Creag Meagaidh","NN446869",-0.420669511572462,2.21070700959237,"922",30,40,"Puist Coire Ardair","JH","Considerable +","Moderate","3.9",NA,0,5,"0 - None","0",185,23,NA,0,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,NA
2010-04-03 12:00:00,"Creag Meagaidh","NN463900",-0.392791806913748,2.22602223436141,"800",200,30,"Uinneag Coire a Chaoramin","WS","Considerable -","Considerable -","1.2",270,5,100,"","1",100,15,NA,0,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2010-04-04 12:00:00,"Creag Meagaidh","NN472899",-0.39367589636663,2.23415781163329,"800",160,30,"Cairn Liath","WS","High","Considerable -","2",300,15,75,"6 - Snow Showers","0",100,20,NA,1,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA
2010-04-05 11:55:00,"Creag Meagaidh","NN449900",-0.392813989949234,2.21336938521436,"950",30,25,"Min Window","KM","High","Considerable -","2.5",200,25,100,"","0",98,10,NA,1,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA
2010-04-06 12:45:00,"Creag Meagaidh","NN449900",-0.392813989949234,2.21336938521436,"930",10,30,"Min Window","KM","Considerable +","Moderate","1",180,30,100,"","1",133,25,NA,1,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-04-07 11:45:00,"Creag Meagaidh","NN432877",-0.413504008183533,2.19804136726001,"1020",45,20,"Above Easy Gully","KM","Considerable -","Moderate","-0.4",260,15,80,"6 - Snow Showers","0",121,10,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
2010-04-08 11:00:00,"Creag Meagaidh","NN426885",-0.406326105206718,2.19260611276995,"980",360,38,"South Side of the Window","BF","Moderate","Moderate","1.6",270,15,90,"0 - None","0",70,10,NA,1,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA
2010-04-09 11:30:00,"Creag Meagaidh","NN451878",-0.412575897727892,2.21521179879564,"950",40,20,"Sron a Ghoire","BF","Moderate","Moderate","3",200,3,100,"0 - None","0",49,2,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-04-10 10:10:00,"Creag Meagaidh","NN429885",-0.406321431211715,2.19531746778218,"820",100,24,"window","MA / ND","Moderate",NA,"7.5",0,NA,25,"0 - None","0",170,10,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-12-17 13:00:00,"Creag Meagaidh","NN473890",-0.401760087981602,2.235076004827,"700",100,32,"Cain Liath","WS/AC","Considerable +","Considerable +","-6",310,20,100,"6 - Snow Showers","1",68,60,NA,0,NA,NA,NA,0,2,10,6,2,5,1,NA,-6.7
2010-12-18 13:20:00,"Creag Meagaidh","NN471898",-0.394575907360136,2.23325563912069,"890",250,41,"Shepherd's Crook, Carn Liath","TR/SR","Considerable -","Considerable -","-5.6",150,30,100,"6 - Snow Showers","1",80,80,30,0,-6,150,30,0,2,16,6,2,NA,NA,NA,NA
2010-12-19 13:10:00,"Creag Meagaidh","NN449897",-0.395509204995863,2.21337415101943,"880",250,31,"Wall Gully, Coire Chriochairein","TR","Considerable -","Considerable -","-4.6",90,15,20,"4 - Light Showers","1",90,40,20,0,NA,NA,NA,0,3,20,4,2,NA,NA,NA,-7.1
2010-12-20 13:30:00,"Creag Meagaidh","NN467896",-0.396379106210639,2.22964373373291,"700",100,30,"Balloon Gully ,Cairn Liath","WS","Considerable -","Considerable -","-4",45,5,90,"0 - None","0",40,30,NA,0,NA,NA,NA,0,1,20,0,2,NA,1,NA,NA
2010-12-21 12:15:00,"Creag Meagaidh","NN458884",-0.407174369670313,2.22152881405228,"800",50,30,"Sron A Ghoire","WS","Considerable -","Considerable -","-6.2",45,2,5,"2 - Trace","0",60,30,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,3,-5.4
2010-12-22 13:20:00,"Creag Meagaidh","NN442895",-0.397317043264217,2.20705087730541,"880",70,32,"Lifa Gully, Coire Chriochairein","TR","Considerable -","Moderate","-4.5",150,3,0,"0 - None","0",60,21,NA,0,NA,NA,NA,0,3,20,0,NA,5,NA,NA,NA
2010-12-23 12:45:00,"Creag Meagaidh","NN465898",-0.39458545437621,2.22783298257444,"800",50,30,"Cairn Liath","WS","Moderate","Moderate","-6.2",45,-2,5,"0 - None","0",60,30,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,NA,NA
2010-12-24 12:45:00,"Creag Meagaidh","NN444896",-0.396415492248555,2.20885685027082,"800",80,30,"Stone Coire Coire a Chriochairein","WS","Considerable -","Considerable -","-2.6",340,15,50,"0 - None","0",60,20,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,NA,-6.2
2010-12-25 13:00:00,"Creag Meagaidh","NN464879",-0.411657016340518,2.22695947050671,"750",130,30,"Sron a Ghoire","WS & TR","Considerable +","Considerable -","0",270,5,100,"2 - Trace","1",60,20,NA,0,NA,NA,NA,0,1,22,2,NA,5,1,NA,-3.4
2010-12-26 13:35:00,"Creag Meagaidh","NN454878",-0.412571186897706,2.21792316645421,"860",100,30,"Bealach a Ghoire","TR & SR","Considerable -","Considerable -","-2",260,25,100,"2 - Trace","1",80,27,NA,0,NA,NA,NA,0,3,24,2,NA,5,1,NA,-3.1
2010-12-27 13:35:00,"Creag Meagaidh","NN455882",-0.40897593454623,2.21882062617796,"860",30,32,"NE Gullies, Sron a Ghoire","TR & OR","Considerable -","Considerable -","-0.8",NA,NA,100,"6 - Snow Showers","1",90,41,NA,0,NA,NA,NA,0,3,30,6,NA,5,2,NA,-1
2010-12-28 13:00:00,"Creag Meagaidh","NN474894",-0.398164806221964,2.23597338104668,"800",230,30,"Cairn Liath","WS","Considerable -","Moderate","1.3",130,8,100,"","0",60,20,NA,0,NA,NA,NA,0,1,32,2,2,NA,2,NA,-0.8
2010-12-29 13:15:00,"Creag Meagaidh","NN446894",-0.398209153105803,2.2106675750995,"800",60,30,"Coire a Chriochairein","WS","Moderate","Moderate","4",180,2,75,"0 - None","0",50,20,NA,0,NA,NA,NA,0,2,32,2,NA,NA,2,NA,0
2010-12-30 13:30:00,"Creag Meagaidh","NN475896",-0.396366370109182,2.23687395255005,"800",140,35,"Cairn Liath","WS","Moderate","Moderate","2.5",270,2,100,"0 - None","0",50,20,NA,0,NA,NA,NA,0,2,32,NA,NA,NA,2,NA,NA
2010-12-31 12:40:00,"Creag Meagaidh","NN485907",-0.386467741448417,2.24589397493342,"890",95,36,"No.! Gully, Coire nan Gall","TR","Moderate","Low","2",300,25,100,"0 - None","0",70,17,NA,0,NA,NA,NA,0,3,32,NA,NA,5,3,NA,0
2011-01-01 12:45:00,"Creag Meagaidh","NN457879",-0.411668048040638,2.22063295116696,"750",110,30,"Bealach Sron a Ghoire","WS","Low","Low","-1.2",345,15,80,"2 - Trace","0",50,18,NA,0,NA,NA,NA,0,4,34,2,NA,NA,1,NA,-0.1
2011-01-02 13:10:00,"Creag Meagaidh","NN435864",-0.425178736356055,2.20077307351219,"850",50,27,"Meall Coire Choile Rais","TR","Considerable -","Moderate","-3",320,15,100,"2 - Trace","1",60,2,NA,0,NA,NA,NA,0,3,36,2,NA,NA,1,NA,-2.3
2011-01-03 13:45:00,"Creag Meagaidh","NN458898",-0.394596563153941,2.22150654937965,"750",120,30,"Balloon Gully","WS","Considerable -","Considerable -","1.5",245,20,100,"4 - Light Showers","1",40,10,NA,0,NA,NA,NA,0,2,40,4,3,NA,1,NA,-2
2011-01-04 13:00:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"900",220,30,"Cairn Liath","WS/TR","Considerable -","Considerable +","1.2",220,15,90,"6 - Snow Showers","1",50,15,NA,0,NA,NA,NA,0,2,40,NA,NA,NA,1,NA,-0.5
2011-01-05 13:40:00,"Creag Meagaidh","NN448897",-0.395510783019325,2.21247037404101,"900",80,40,"Wall Gully, Coire Chriochairein","TR & OR","Considerable +","Considerable +","-0.6",220,3,50,"6 - Snow Showers","1",60,30,NA,0,NA,NA,NA,0,3,46,6,NA,NA,1,NA,-1.7
2011-01-06 12:45:00,"Creag Meagaidh","NN445898",-0.394617109721387,2.20975745757351,"940",145,41,"Top of backwall, Coire Chriochairein","TR","Considerable -","Considerable -","-6",340,40,60,"4 - Light Showers","1",80,32,NA,0,NA,NA,NA,0,2,50,4,NA,5,1,NA,-4.9
2011-01-07 16:01:00,"Creag Meagaidh","NN442893",-0.399113851518148,2.20705404051716,"800",60,38,"Coire Ardair","WS/TR","Considerable -","Considerable -","-4.5",300,5,2,"2 - Trace","1",60,25,NA,0,NA,NA,NA,0,4,50,2,3,NA,1,NA,-7.7
2011-01-08 12:45:00,"Creag Meagaidh","NN461902",-0.390998163819667,2.22421148909922,"920",150,35,"Cairn Liath","WS/SA","Considerable -","Considerable +","-4.2",340,10,20,"2 - Trace","1",190,17,NA,0,NA,NA,NA,0,3,52,2,3,NA,1,NA,-4.7
2011-01-09 13:25:00,"Creag Meagaidh","NN429885",-0.406321431211715,2.19531746778218,"890",95,32,"The Window","TR","High","High","-5",270,35,50,"6 - Snow Showers","1",85,35,NA,0,NA,NA,NA,0,3,58,6,NA,NA,0,NA,-3.2
2011-01-10 12:55:00,"Creag Meagaidh","NN459882",-0.408969633169815,2.22243577251405,"800",100,37,"NE ridge of Sron a Ghoire","TR & WS","Considerable +","Considerable -","-1.5",270,10,100,"8 - Snow","1",100,60,40,0,NA,NA,NA,0,3,66,8,NA,NA,1,NA,-2.1
2011-01-11 13:45:00,"Creag Meagaidh","NN443862",-0.426963153164862,2.20800659133683,"650",240,30,"Coire -Choille-rais","WS","High","High","-2",180,5,2,"0 - None","0",50,40,NA,0,NA,NA,NA,0,2,66,NA,3,NA,NA,NA,-3.1
2011-01-12 13:45:00,"Creag Meagaidh","NN457895",-0.397293379512614,2.22060755126022,"750",120,30,"Cairn Liath","WS","High","Considerable +","2.5",250,20,100,"2 - Trace","0",60,20,NA,1,NA,NA,NA,0,2,68,2,3,5,2,NA,-0.1
2011-01-13 14:00:00,"Creag Meagaidh","NN428886",-0.405424587806573,2.19441211486297,"900",90,33,"The Window","TR & WS","Considerable +","Moderate","2.2",260,40,100,"6 - Snow Showers","1",85,41,NA,1,NA,NA,NA,0,1,74,6,NA,NA,3,NA,0.1
2011-01-14 12:50:00,"Creag Meagaidh","NN454787",-0.494330121935497,2.21806473708854,"800",92,32,"Beal ach a Ghoire, Sron a Ghoire","TR","Considerable -","Moderate","1.5",255,35,100,"0 - None","0",65,9,NA,1,NA,NA,NA,0,1,74,0,NA,NA,4,NA,-0.1
2011-01-15 14:00:00,"Creag Meagaidh","NN464894",-0.398180702483223,2.22693559430938,"800",220,30,"Cairn Liath","WS","Moderate","Moderate","4.5",220,40,100,"8 - Snow","0",30,15,NA,1,NA,NA,NA,0,2,74,NA,NA,NA,2,NA,0
2011-01-16 12:15:00,"Creag Meagaidh","NN462899",-0.39369180706625,2.22512005709334,"850",100,39,"Balloon Gully","TR","Moderate","Considerable -","2.8",220,40,100,"0 - None","0",55,12,NA,1,NA,NA,NA,0,2,74,NA,NA,NA,4,NA,0
2011-01-17 15:21:00,"Creag Meagaidh","NN455878",-0.412569615337266,2.21882695564937,"880",60,42,"Bealach a Ghoire, Sron a Ghoire","TR","Considerable +","Considerable -","-1.5",260,25,60,"8 - Snow","1",90,50,NA,0,NA,NA,NA,0,3,82,8,NA,5,2,NA,-1.9
2011-01-18 12:30:00,"Creag Meagaidh","NN469895",-0.397274343917784,2.23145288844647,"800",120,30,"Cairn Liath","WS","Considerable -","Considerable -","-1.5",270,35,80,"6 - Snow Showers","1",60,15,NA,0,NA,NA,NA,0,3,88,6,3,NA,1,-2,NA
2011-01-19 12:45:00,"Creag Meagaidh","NN461902",-0.390998163819667,2.22421148909922,"930",90,32,"Cairn Liath","WS / BF","Moderate","Considerable -","-0.1",300,10,100,"2 - Trace","1",60,15,NA,0,NA,NA,NA,0,2,90,2,4,NA,1,NA,-0.2
2011-01-20 14:10:00,"Creag Meagaidh","NN427886",-0.405426146343092,2.19350833050526,"920",90,35,"The Window","TR","Considerable -","Moderate","-2.5",270,20,10,"0 - None","1",80,29,NA,0,NA,NA,NA,0,4,90,NA,NA,NA,1,NA,-5
2011-01-21 12:15:00,"Creag Meagaidh","NN432883",-0.40811356175993,2.19803196208392,"800",90,27,"Inner Coire, Coire Ardair","BF","Moderate","","1.3",300,5,100,"0 - None","0",40,10,NA,0,NA,NA,NA,0,3,90,0,4,1,2,NA,0
2011-01-22 15:08:00,"Creag Meagaidh","NN458883",-0.408072789252692,2.22153040027442,"800",40,30,"NE Gullies Sron a Ghoire","WS","","Low","3.5",300,2,90,"","0",150,12,NA,0,NA,NA,NA,0,2,90,0,4,NA,NA,NA,-0.1
2011-01-23 13:00:00,"Creag Meagaidh","NN461902",-0.390998163819667,2.22421148909922,"930",100,30,"Sharks Gultch, Cain Liath","WS / SA","Moderate","Moderate","0.5",300,2,100,"2 - Trace","0",90,8,NA,0,NA,NA,NA,0,2,92,2,4,NA,1,NA,-0.1
2011-01-24 13:20:00,"Creag Meagaidh","NN451878",-0.412575897727892,2.21521179879564,"950",85,31,"Sron a Ghoire","TR","Moderate","Moderate","1.2",280,35,100,"4 - Light Showers","0",65,15,NA,1,NA,NA,NA,0,2,96,4,NA,NA,3,NA,0
2011-01-25 13:05:00,"Creag Meagaidh","NN449900",-0.392813989949234,2.21336938521436,"950",45,37,"The Min Window","TR","Moderate","Moderate","1.2",270,20,100,"2 - Trace","0",90,20,NA,1,NA,NA,NA,0,1,98,2,NA,NA,3,NA,0
2011-01-26 13:30:00,"Creag Meagaidh","NN451897",-0.395506047010727,2.21518170493974,"800",120,30,"Coire a Chriochairein","WS","Moderate","Low","-1.5",360,35,100,"2 - Trace","1",80,2,NA,0,NA,NA,NA,0,2,100,2,4,NA,1,NA,NA
2011-01-27 17:37:00,"Creag Meagaidh","NN445867",-0.422467917390986,2.20980635323878,"800",120,NA,"Choire-Rais","WS","Low","Low","0.5",5,90,0,"0 - None","0",80,0,NA,0,NA,NA,NA,0,2,100,NA,NA,NA,1,NA,NA
2011-01-28 13:30:00,"Creag Meagaidh","NN474902",-0.390977454372693,2.23596054458112,"900",110,29,"S. flank of Carn Liath","TR","Moderate","Low","-4",200,20,100,"2 - Trace","1",80,2,NA,0,NA,NA,NA,0,2,102,2,NA,NA,1,NA,-2
2011-01-29 13:15:00,"Creag Meagaidh","NN436887",-0.404513690628473,2.20164081564855,"800",130,30,"Coire Ardair","WS","Low","Moderate","1",270,2,90,"2 - Trace","0",42,2,NA,0,NA,NA,NA,0,2,104,2,4,NA,1,NA,-0.2
2011-01-30 12:50:00,"Creag Meagaidh","NN441895",-0.39731861568269,2.20614709894446,"870",110,39,"lifa Gully, Coire Chriochairein","TR","Considerable -","Considerable +","-3.9",190,30,100,"2 - Trace","1",78,3,NA,0,NA,NA,2,0,2,106,2,4,NA,1,NA,-3
2011-01-31 13:15:00,"Creag Meagaidh","NN427886",-0.405426146343092,2.19350833050526,"910",90,33,"The Window","TR","Considerable +","Considerable +","2",250,50,100,"4 - Light Showers","0",70,18,NA,1,NA,NA,4,0,2,110,NA,NA,NA,3,NA,0
2011-02-01 13:15:00,"Creag Meagaidh","NN452879",-0.411675908563848,2.21611400841531,"890",85,35,"Above Bealach a Ghoire","TR","Considerable +","Considerable +","-1",250,50,90,"6 - Snow Showers","1",80,25,NA,0,NA,NA,NA,0,3,116,6,NA,5,1,NA,-0.4
2011-02-02 13:35:00,"Creag Meagaidh","NN457857",-0.431433485472395,2.22066764696869,"780",100,31,"The Notch, Meall Choire Choile Rais","TR","Considerable +","Considerable -","2.6",220,55,100,"4 - Light Showers","0",85,16,NA,1,NA,NA,NA,0,1,120,4,NA,NA,3,3,0
2011-02-03 13:30:00,"Creag Meagaidh","NN449896",-0.396407611303843,2.21337573852874,"800",60,30,"Coire Chriochairein","WS/TR","High","High","-2.3",220,30,100,"6 - Snow Showers","1",50,18,NA,0,NA,NA,NA,0,3,126,6,4,NA,1,NA,-1.8
2011-02-04 13:30:00,"Creag Meagaidh","NN475895",-0.397264791254694,2.23687555637746,"700",130,30,"Na Cnapanan /Cairn Liath","WS/TR","Considerable -","Considerable -","3.5",270,45,100,"6 - Snow Showers","0",40,20,NA,1,NA,NA,NA,0,3,132,6,4,NA,2,NA,NA
2011-02-05 12:15:00,"Creag Meagaidh","NN456875",-0.415263312101821,2.21973548811961,"800",100,30,"Sron a Ghoire","WS/TR","Considerable -","Moderate","1.5",270,30,100,"4 - Light Showers","1",50,18,NA,0,NA,NA,NA,0,1,136,6,4,NA,1,NA,-1.5
2011-02-06 13:00:00,"Creag Meagaidh","NN411864",-0.425215788082267,2.17908190758574,"800",60,40,"Moy Coire","WS","Considerable -","Considerable +","1.3",270,5,100,"4 - Light Showers","0",50,15,NA,0,NA,NA,NA,0,3,140,4,4,NA,1,NA,-0.1
2011-02-07 13:10:00,"Creag Meagaidh","NN441895",-0.39731861568269,2.20614709894446,"880",100,33,"Lifa Gully, Coire Chriochairein","TR","Considerable +","Considerable +","-1.2",260,45,100,"8 - Snow","1",90,50,NA,0,NA,NA,NA,0,4,148,8,NA,NA,1,NA,-0.8
2011-02-08 13:35:00,"Creag Meagaidh","NN427886",-0.405426146343092,2.19350833050526,"890",100,32,"The Window","TR","High","Considerable -","-0.5",270,25,100,"4 - Light Showers","1",100,43,NA,0,NA,NA,NA,0,3,152,4,NA,NA,1,NA,-0.8
2011-02-09 12:45:00,"Creag Meagaidh","NN450897",-0.395507626326331,2.21427792798567,"800",80,30,"Chriochairein -Boundary Wall Gully","WS/TR","Considerable -","Low","2.3",200,10,100,"2 - Trace","0",50,10,NA,0,NA,NA,NA,0,2,152,NA,NA,NA,1,NA,-0.2
2011-02-10 13:30:00,"Creag Meagaidh","NN461901",-0.391896573426273,2.22421308713899,"930",90,20,"Cairn Liath","WS","Considerable -","Low","-0.6",270,2,30,"2 - Trace","0",50,2,NA,0,NA,NA,NA,0,3,154,2,4,NA,1,NA,NA
2011-02-11 13:15:00,"Creag Meagaidh","NN455877",-0.413468037140228,2.21882853664832,"800",80,25,"Bealach Sron a Ghoire","WS","Considerable +","Considerable +","-0.6",170,5,100,"2 - Trace","1",100,0,NA,0,NA,NA,NA,0,2,156,2,6,NA,1,NA,-0.5
2011-02-12 14:00:00,"Creag Meagaidh","NN432880",-0.410808782081565,2.19803666711289,"820",360,41,"Below Missed the Post, Easy Gully","TR","Considerable +","Considerable +","-1.6",180,20,80,"6 - Snow Showers","1",72,30,NA,0,NA,NA,NA,0,2,162,6,NA,NA,1,NA,-1
2011-02-13 12:20:00,"Creag Meagaidh","NN453880",-0.410775918312517,2.21701621618603,"860",10,39,"Death Gullies II, Sron a Ghoire","TR","Considerable -","Considerable -","-1.8",175,20,100,"6 - Snow Showers","1",91,41,NA,0,NA,NA,NA,0,3,168,6,NA,NA,1,NA,-1.4
2011-02-14 13:30:00,"Creag Meagaidh","NN471897",-0.39547432502053,2.23325724145576,"800",100,30,"Cairn Liath","WS","Considerable -","High","-0.5",150,2,100,"6 - Snow Showers","1",90,13,NA,0,NA,NA,NA,0,2,174,6,6,NA,1,NA,-0.2
2011-02-15 13:30:00,"Creag Meagaidh","NN442895",-0.397317043264217,2.20705087730541,"820",140,30,"Coire a Chriochairein","WS /TR","High","Considerable +","-1.6",150,30,100,"6 - Snow Showers","1",100,27,NA,0,NA,NA,NA,0,2,180,6,6,NA,1,NA,-1.8
2011-02-16 13:15:00,"Creag Meagaidh","NN454881",-0.409875926973458,2.21791842210714,"860",320,42,"Death Gullies II, Sron a Ghoire","TR & WS","Considerable -","Considerable -","0.5",150,5,100,"6 - Snow Showers","0",64,22,NA,0,NA,NA,NA,0,3,186,6,NA,NA,1,NA,-0.9
2011-02-17 14:10:00,"Creag Meagaidh","NN428884",-0.407221392543612,2.19441525017583,"910",322,42,"Cinderella, Inner Corrie","TR","Considerable +","Considerable -","-1",150,10,5,"4 - Light Showers","1",105,29,NA,0,NA,NA,NA,0,3,190,4,NA,NA,1,NA,-3.2
2011-02-18 13:45:00,"Creag Meagaidh","NN459883",-0.408071212399378,2.22243418619442,"750",60,NA,"Sron a Ghoire","WS","High","Considerable +","0.5",120,30,100,"2 - Trace","0",55,15,NA,0,NA,NA,NA,0,3,192,3,6,NA,2,NA,-0.1
2011-02-19 16:46:00,"Creag Meagaidh","NN445865",-0.424264764863177,2.20980948980174,"800",300,30,"Creag Mhor Ridge","WS","Considerable -","Considerable -","0.5",130,5,100,"","1",50,10,NA,0,NA,NA,NA,0,2,198,6,6,NA,1,NA,-0.5
2011-02-20 13:09:00,"Creag Meagaidh","NN388842",-0.445015783377961,2.15832807855258,"960",30,40,"Beinn a Chaorainn - South Ridge","TR & DS","Considerable -","Considerable -","-1.2",185,20,100,"0 - None","1",85,30,NA,0,NA,NA,NA,0,3,198,0,8,5,1,NA,-1.2
2011-02-21 13:40:00,"Creag Meagaidh","NN426885",-0.406326105206718,2.19260611276995,"980",350,33,"Top of The Window","TR & DS","Considerable -","Moderate","-1.9",175,20,90,"4 - Light Showers","1",90,15,NA,0,NA,NA,NA,0,1,202,4,NA,NA,1,NA,-2.3
2011-02-22 13:30:00,"Creag Meagaidh","NN469897",-0.395477508849324,2.23144968802461,"900",130,20,"Cairn Liath","WS","High","Considerable +","1",160,2,199,"2 - Trace","0",50,10,NA,1,NA,NA,NA,0,3,204,2,8,NA,1,NA,-0.2
2011-02-23 14:00:00,"Creag Meagaidh","NN452885",-0.406285404880193,2.21610451925838,"750",20,35,"Sron a Ghoire","WS","Considerable +","Moderate","5",180,20,100,"","0",72,22,NA,1,NA,NA,NA,0,2,204,NA,8,NA,2,NA,-0.1
2011-02-24 13:30:00,"Creag Meagaidh","NN455875",-0.41526488267084,2.2188316970035,"800",110,30,"Sron a Ghoire","TR / WS","Moderate","Moderate","5.8",200,20,80,"","0",50,20,NA,0,NA,NA,NA,0,3,204,NA,8,NA,2,NA,0
2011-02-25 13:00:00,"Creag Meagaidh","NN430885",-0.406319871926654,2.19622125276213,"830",110,25,"The Window","TR","Considerable -","Moderate","3.3",225,55,100,"0 - None","0",67,6,NA,1,NA,NA,NA,0,3,204,0,NA,NA,3,NA,0
2011-02-26 12:40:00,"Creag Meagaidh","NN443896",-0.396417066499975,2.20795307258278,"850",80,40,"lifa Gully, Coire Chriochairein","TR","Moderate","Considerable -","0.1",270,20,60,"4 - Light Showers","1",90,5,NA,0,NA,NA,NA,0,2,208,4,8,NA,2,NA,0
2011-02-27 13:20:00,"Creag Meagaidh","NN452880",-0.410777489676754,2.21611242825638,"890",110,30,"Summit slopes Sron a Ghoire","TR","Considerable -","Considerable -","1.2",320,30,30,"","1",80,30,NA,0,NA,NA,NA,0,2,216,8,NA,NA,1,NA,-0.1
2011-02-28 13:05:00,"Creag Meagaidh","NN444874",-0.416180534364948,2.20889156619602,"1000",50,42,"Puist Coire Ardair","TR","Considerable -","Considerable -","1",180,5,5,"0 - None","0",90,30,NA,0,NA,NA,NA,0,3,216,NA,NA,NA,1,NA,-1.4
2011-03-01 13:25:00,"Creag Meagaidh","NN441896",-0.396420213065309,2.20614551717025,"1000",120,40,"Coire a' Chriochairein","KM","Moderate","Low","1.9",180,5,40,"0 - None","0",183,5,NA,0,NA,NA,NA,0,2,216,0,10,0,2,NA,0
2011-03-02 11:45:00,"Creag Meagaidh","NN428885",-0.406322989853411,2.19441368279016,"930",20,30,"Top of Inner Coire","BF","Low","Low","1.5",320,5,100,"0 - None","0",150,5,NA,0,NA,NA,NA,0,2,216,0,10,0,1,NA,-0.1
2011-03-03 12:55:00,"Creag Meagaidh","NN450900",-0.392812409650552,2.21427316023274,"900",85,40,"The Min Window","TR","Low","Low","2.1",225,5,100,"0 - None","0",90,5,NA,0,NA,NA,NA,0,1,216,NA,NA,NA,1,NA,0
2011-03-04 12:45:00,"Creag Meagaidh","NN432880",-0.410808782081565,2.19803666711289,"800",20,34,"Easy Gully","TR","Low","Low","1.6",225,10,70,"0 - None","0",91,3,NA,0,NA,NA,NA,0,1,216,0,NA,NA,1,NA,0
